crawled_count,saved_count,category,virtual_web_count,target_len,timestamp
980,24,climate_environment,84,8.971354166666668,1703554059952681515
980,36,finance,84,8.971354166666668,1703554059952681515
990,6,health,84,8.971354166666668,1703554068812960921
990,6,education,84,8.971354166666668,1703554068812960921
990,3,Agriculture,84,8.971354166666668,1703554068812960921
990,5,technology,84,8.971354166666668,1703554068812960921
990,0,transport,84,8.971354166666668,1703554068812960921
990,24,climate_environment,84,8.971354166666668,1703554068812960921
990,36,finance,84,8.971354166666668,1703554068812960921
1000,6,health,84,9.132201646090536,1703554077235640892
1000,7,education,84,9.132201646090536,1703554077235640892
1000,3,Agriculture,84,9.132201646090536,1703554077235640892
1000,5,technology,84,9.132201646090536,1703554077235640892
1000,0,transport,84,9.132201646090536,1703554077235640892
1000,24,climate_environment,84,9.132201646090536,1703554077235640892
1000,36,finance,84,9.132201646090536,1703554077235640892
1010,6,health,84,9.132201646090536,1703554086360553049
1010,7,education,84,9.132201646090536,1703554086360553049
1010,3,Agriculture,84,9.132201646090536,1703554086360553049
1010,5,technology,84,9.132201646090536,1703554086360553049
1010,0,transport,84,9.132201646090536,1703554086360553049
1010,24,climate_environment,84,9.132201646090536,1703554086360553049
1010,36,finance,84,9.132201646090536,1703554086360553049
1020,6,health,84,9.228150406504065,1703554095206901803
1020,8,education,84,9.228150406504065,1703554095206901803
1020,3,Agriculture,84,9.228150406504065,1703554095206901803
1020,5,technology,84,9.228150406504065,1703554095206901803
1020,0,transport,84,9.228150406504065,1703554095206901803
1020,24,climate_environment,84,9.228150406504065,1703554095206901803
1020,36,finance,84,9.228150406504065,1703554095206901803
1030,6,health,84,9.151289682539684,1703554103940319910
1030,8,education,84,9.151289682539684,1703554103940319910
1030,3,Agriculture,84,9.151289682539684,1703554103940319910
1030,5,technology,84,9.151289682539684,1703554103940319910
1030,0,transport,84,9.151289682539684,1703554103940319910
1030,26,climate_environment,84,9.151289682539684,1703554103940319910
1030,36,finance,84,9.151289682539684,1703554103940319910
1040,6,health,84,9.102450980392158,1703554112172820563
1040,8,education,84,9.102450980392158,1703554112172820563
1040,3,Agriculture,84,9.102450980392158,1703554112172820563
1040,5,technology,84,9.102450980392158,1703554112172820563
1040,0,transport,84,9.102450980392158,1703554112172820563
1040,27,climate_environment,84,9.102450980392158,1703554112172820563
1040,36,finance,84,9.102450980392158,1703554112172820563
1050,6,health,105,9.102450980392158,1703554133119400412
1050,8,education,105,9.102450980392158,1703554133119400412
1050,3,Agriculture,105,9.102450980392158,1703554133119400412
1050,5,technology,105,9.102450980392158,1703554133119400412
1050,0,transport,105,9.102450980392158,1703554133119400412
1050,27,climate_environment,105,9.102450980392158,1703554133119400412
1050,36,finance,105,9.102450980392158,1703554133119400412
1060,6,health,105,9.134578544061304,1703554141968489808
1060,9,education,105,9.134578544061304,1703554141968489808
1060,3,Agriculture,105,9.134578544061304,1703554141968489808
1060,5,technology,105,9.134578544061304,1703554141968489808
1060,0,transport,105,9.134578544061304,1703554141968489808
1060,28,climate_environment,105,9.134578544061304,1703554141968489808
1060,36,finance,105,9.134578544061304,1703554141968489808
1070,6,health,105,9.155776515151516,1703554151216379323
1070,9,education,105,9.155776515151516,1703554151216379323
1070,3,Agriculture,105,9.155776515151516,1703554151216379323
1070,5,technology,105,9.155776515151516,1703554151216379323
1070,1,transport,105,9.155776515151516,1703554151216379323
1070,28,climate_environment,105,9.155776515151516,1703554151216379323
1070,36,finance,105,9.155776515151516,1703554151216379323
1080,6,health,105,9.176498127340825,1703554160391505375
1080,9,education,105,9.176498127340825,1703554160391505375
1080,3,Agriculture,105,9.176498127340825,1703554160391505375
1080,5,technology,105,9.176498127340825,1703554160391505375
1080,1,transport,105,9.176498127340825,1703554160391505375
1080,28,climate_environment,105,9.176498127340825,1703554160391505375
1080,37,finance,105,9.176498127340825,1703554160391505375
1090,6,health,105,9.073717948717949,1703554169635602271
1090,9,education,105,9.073717948717949,1703554169635602271
1090,3,Agriculture,105,9.073717948717949,1703554169635602271
1090,5,technology,105,9.073717948717949,1703554169635602271
1090,2,transport,105,9.073717948717949,1703554169635602271
1090,29,climate_environment,105,9.073717948717949,1703554169635602271
1090,37,finance,105,9.073717948717949,1703554169635602271
1100,6,health,105,9.073717948717949,1703554178305548887
1100,9,education,105,9.073717948717949,1703554178305548887
1100,3,Agriculture,105,9.073717948717949,1703554178305548887
1100,5,technology,105,9.073717948717949,1703554178305548887
1100,2,transport,105,9.073717948717949,1703554178305548887
1100,29,climate_environment,105,9.073717948717949,1703554178305548887
1100,37,finance,105,9.073717948717949,1703554178305548887
1110,6,health,105,9.073717948717949,1703554186608275041
1110,9,education,105,9.073717948717949,1703554186608275041
1110,3,Agriculture,105,9.073717948717949,1703554186608275041
1110,5,technology,105,9.073717948717949,1703554186608275041
1110,2,transport,105,9.073717948717949,1703554186608275041
1110,29,climate_environment,105,9.073717948717949,1703554186608275041
1110,37,finance,105,9.073717948717949,1703554186608275041
1120,6,health,105,9.073717948717949,1703554195520536184
1120,9,education,105,9.073717948717949,1703554195520536184
1120,3,Agriculture,105,9.073717948717949,1703554195520536184
1120,5,technology,105,9.073717948717949,1703554195520536184
1120,2,transport,105,9.073717948717949,1703554195520536184
1120,29,climate_environment,105,9.073717948717949,1703554195520536184
1120,37,finance,105,9.073717948717949,1703554195520536184
1130,6,health,105,9.073717948717949,1703554204225326322
1130,9,education,105,9.073717948717949,1703554204225326322
1130,3,Agriculture,105,9.073717948717949,1703554204225326322
