https://catalog.data.gov/dataset/border-crossing-entry-data-683ae,health,1678353754673337942
https://catalog.data.gov/dataset/u-s-local-climatological-data-lcd2,health,1678353772093659138
https://catalog.data.gov/dataset/supertracker-source-code-and-foods-database,health,1678353781813963364
https://catalog.data.gov/dataset/rates-and-trends-in-heart-disease-and-stroke-mortality-among-us-adults-35-by-county-a-2000-45659,health,1678353791911890834
https://catalog.data.gov/dataset/an-example-data-set-for-exploration-of-multiple-linear-regression,health,1678353802164180108
https://catalog.data.gov/dataset/u-s-general-soil-map-statsgo2,health,1678353811396171897
https://catalog.data.gov/dataset/federal-railroad-administration-gis-web-mapping-application,health,1678353820650362446
https://catalog.data.gov/dataset/u-s-crude-oil-natural-gas-and-natural-gas-liquids-reserves,technology,1678353832628583643
https://catalog.data.gov/dataset/average-daily-traffic-counts,health,1678353847327678925
https://catalog.data.gov/dataset/toxics-release-inventory-tri,health,1678353859185481284
https://catalog.data.gov/dataset/cancer-rates-5cf0c,health,1678353869446673541
https://catalog.data.gov/dataset/harmonized-tariff-schedule-of-the-united-states-2022,health,1678353879180236550
https://catalog.data.gov/dataset/adoptable-pets,health,1678353888247434785
https://catalog.data.gov/dataset/american-housing-survey-ahs,health,1678353897685300422
https://catalog.data.gov/dataset/motor-vehicle-collisions-vehicles,health,1678353911923920124
https://catalog.data.gov/dataset/national-agriculture-imagery-program-naip,health,1678353921253271583
https://catalog.data.gov/dataset/abs-store-inventory-and-sale-items,health,1678353935089971792
https://catalog.data.gov/dataset/pittsburgh-american-community-survey-2015-miscellaneous-data,health,1678353950851390519
https://catalog.data.gov/dataset/employee-payroll,health,1678353961467270679
https://catalog.data.gov/dataset/licensed-drivers-by-state-gender-and-age-group,health,1678353971098278599
https://catalog.data.gov/dataset/allegheny-county-employee-salaries,health,1678353987159363910
https://catalog.data.gov/dataset/street-names,health,1678354000052352432
https://catalog.data.gov/dataset/gender-mental-illness-and-crime-in-the-united-states-2004-42fde,health,1678354013605705639
https://catalog.data.gov/dataset/national-mental-health-services-survey-n-mhss-2010,education,1678354022925270325
https://catalog.data.gov/dataset/national-greenhouse-gas-emission-inventory,health,1678354032241841982
https://catalog.data.gov/dataset/blm-national-surface-management-agency-area-polygons-national-geospatial-data-asset-ngda,health,1678354043381106941
https://catalog.data.gov/dataset/spill-incidents,health,1678354052096990987
https://catalog.data.gov/dataset/city-and-county-vehicle-inventories-f07a0,health,1678354062401915075
https://catalog.data.gov/dataset/useeio-v1-1-matrices,health,1678354080158385036
https://catalog.data.gov/dataset/cdc-nutrition-physical-activity-and-obesity-legislation,health,1678354091211430979
https://catalog.data.gov/dataset/heart-disease-mortality-data-among-us-adults-35-by-state-territory-and-county,health,1678354103588747921
https://catalog.data.gov/dataset/the-epa-automotive-trends-report-greenhouse-gas-emissions-fuel-economy-and-technology-sinc,health,1678354121449255938
https://catalog.data.gov/dataset/part-1-crime-data-2b9ba,health,1678354131555278392
https://catalog.data.gov/dataset/national-water-quality-data,health,1678354148865906344
https://catalog.data.gov/dataset/youth-tobacco-survey-yts-data,education,1678354159156057007
https://catalog.data.gov/dataset/shuttle-radar-topography-mission-dted-level-1-3-arc-second-data-dted-1,health,1678354167912007060
https://catalog.data.gov/dataset/credit-card-agreements-database,health,1678354183033505983
https://catalog.data.gov/dataset/highway-performance-monitoring-system-hpms,health,1678354191776648813
url,category,timestamp
url,category,timestamp
https://catalog.data.gov/dataset/firm-panels,education,1678360208459102633
https://catalog.data.gov/dataset/dhs-daily-report,transport,1678360236886133499
https://catalog.data.gov/dataset/photovoltaic-data-acquisition-pvdaq-public-datasets,education,1678360248861569010
https://catalog.data.gov/dataset/agency-identifier,transport,1678360265514225770
https://catalog.data.gov/dataset/dohmh-dog-bite-data,education,1678360283389819825
https://catalog.data.gov/dataset/highways-interstate-us-amp-state,education,1678360314541042363
https://catalog.data.gov/dataset/us-healthcare-sites,transport,1678360333030176592
https://catalog.data.gov/dataset/real-estate-sales-730-days,transport,1678360348525790005
https://catalog.data.gov/dataset/cropscape-cropland-data-layer,education,1678360371970081480
https://catalog.data.gov/dataset/crash-data,education,1678360382722654162
https://catalog.data.gov/dataset/poverty-mapping-project-poverty-and-food-security-case-studies,education,1678360391674394199
https://catalog.data.gov/dataset/fails-to-deliver-data,education,1678360405612910727
https://catalog.data.gov/dataset/sales-tax-collections-by-state,education,1678360414838855717
https://catalog.data.gov/dataset/odf-fire-occurrence-data-2000-2022,transport,1678360429087278724
